Scenario_ID,Grid,Load_Profile_ID,Num_Target_Buses,Target_Buses,Tripped_Line_Idx,Tripped_From_Bus,Tripped_To_Bus,Converged,Security_Class,Security_Label,Peak_Loading_Pct,Min_Voltage_PU,Violations_Count,Total_Load_MW
CASE57_0238_LINE_19_20,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",29,19,20,1,2,CRITICAL,1.8,0.832,13,1258.5
CASE57_0238_LINE_21_20,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",30,21,20,1,2,CRITICAL,1.8,0.835,12,1258.5
CASE57_0238_LINE_21_22,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",31,21,22,1,2,CRITICAL,1.8,0.84,14,1258.5
CASE57_0238_LINE_22_23,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",32,22,23,1,2,CRITICAL,1.8,0.822,15,1258.5
CASE57_0238_LINE_23_24,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",33,23,24,1,2,CRITICAL,1.8,0.837,12,1258.5
CASE57_0238_LINE_24_25,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",34,24,25,1,2,CRITICAL,1.8,0.81,13,1258.5
CASE57_0238_LINE_24_25,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",35,24,25,1,2,CRITICAL,1.8,0.813,13,1258.5
CASE57_0238_LINE_24_26,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",36,24,26,1,2,CRITICAL,1.8,0.784,16,1258.5
CASE57_0238_LINE_26_27,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",37,26,27,1,2,CRITICAL,1.8,0.784,17,1258.5
CASE57_0238_LINE_27_28,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",38,27,28,1,2,CRITICAL,1.9,0.723,21,1258.5
CASE57_0238_LINE_28_29,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",39,28,29,1,2,CRITICAL,1.9,0.646,23,1258.5
CASE57_0238_LINE_7_29,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",40,7,29,1,2,CRITICAL,2.3,0.538,28,1258.5
CASE57_0238_LINE_25_30,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",41,25,30,0,2,CRITICAL,999.0,0.0,10,1258.5
CASE57_0238_LINE_30_31,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",42,30,31,1,2,CRITICAL,1.8,0.635,12,1258.5
CASE57_0238_LINE_31_32,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",43,31,32,1,2,CRITICAL,1.8,0.834,12,1258.5
CASE57_0238_LINE_32_33,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",44,32,33,0,2,CRITICAL,999.0,0.0,10,1258.5
CASE57_0238_LINE_34_32,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",45,34,32,0,2,CRITICAL,999.0,0.0,10,1258.5
CASE57_0238_LINE_34_35,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",46,34,35,0,2,CRITICAL,999.0,0.0,10,1258.5
CASE57_0238_LINE_35_36,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",47,35,36,0,2,CRITICAL,999.0,0.0,10,1258.5
CASE57_0238_LINE_36_37,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",48,36,37,1,2,CRITICAL,1.8,0.665,14,1258.5
CASE57_0238_LINE_37_38,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",49,37,38,0,2,CRITICAL,999.0,0.0,10,1258.5
CASE57_0238_LINE_37_39,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",50,37,39,0,2,CRITICAL,999.0,0.0,10,1258.5
CASE57_0238_LINE_36_40,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",51,36,40,1,2,CRITICAL,1.8,0.842,13,1258.5
CASE57_0238_LINE_22_38,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",52,22,38,1,2,CRITICAL,1.8,0.604,21,1258.5
CASE57_0238_LINE_11_41,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",53,11,41,1,2,CRITICAL,1.8,0.826,13,1258.5
CASE57_0238_LINE_41_42,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",54,41,42,1,2,CRITICAL,1.8,0.799,13,1258.5
CASE57_0238_LINE_41_43,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",55,41,43,1,2,CRITICAL,1.8,0.819,15,1258.5
CASE57_0238_LINE_38_44,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",56,38,44,1,2,CRITICAL,1.7,0.806,16,1258.5
CASE57_0238_LINE_15_45,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",57,15,45,1,2,CRITICAL,1.7,0.794,16,1258.5
CASE57_0238_LINE_14_46,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",58,14,46,1,2,CRITICAL,1.8,0.754,25,1258.5
CASE57_0238_LINE_46_47,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",59,46,47,1,2,CRITICAL,1.8,0.767,23,1258.5
CASE57_0238_LINE_47_48,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",60,47,48,1,2,CRITICAL,1.8,0.801,16,1258.5
CASE57_0238_LINE_48_49,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",61,48,49,1,2,CRITICAL,1.8,0.833,12,1258.5
CASE57_0238_LINE_49_50,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",62,49,50,1,2,CRITICAL,1.8,0.848,11,1258.5
CASE57_0238_LINE_50_51,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",63,50,51,1,2,CRITICAL,1.8,0.818,16,1258.5
CASE57_0238_LINE_10_51,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",64,10,51,1,2,CRITICAL,1.9,0.807,18,1258.5
CASE57_0238_LINE_13_49,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",65,13,49,1,2,CRITICAL,1.8,0.783,20,1258.5
CASE57_0238_LINE_29_52,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",66,29,52,1,2,CRITICAL,1.8,0.837,12,1258.5
CASE57_0238_LINE_52_53,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",67,52,53,1,2,CRITICAL,1.8,0.837,12,1258.5
CASE57_0238_LINE_53_54,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",68,53,54,1,2,CRITICAL,1.8,0.836,12,1258.5
CASE57_0238_LINE_54_55,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",69,54,55,1,2,CRITICAL,1.8,0.836,12,1258.5
CASE57_0238_LINE_11_43,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",70,11,43,1,2,CRITICAL,1.8,0.815,17,1258.5
CASE57_0238_LINE_44_45,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",71,44,45,1,2,CRITICAL,1.7,0.793,16,1258.5
CASE57_0238_LINE_40_56,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",72,40,56,1,2,CRITICAL,1.8,0.842,13,1258.5
CASE57_0238_LINE_56_41,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",73,56,41,1,2,CRITICAL,1.8,0.829,13,1258.5
CASE57_0238_LINE_56_42,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",74,56,42,1,2,CRITICAL,1.8,0.833,12,1258.5
CASE57_0238_LINE_39_57,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",75,39,57,1,2,CRITICAL,1.8,0.839,12,1258.5
CASE57_0238_LINE_57_56,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",76,57,56,1,2,CRITICAL,1.8,0.832,11,1258.5
CASE57_0238_LINE_38_49,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",77,38,49,1,2,CRITICAL,1.8,0.821,15,1258.5
CASE57_0238_LINE_38_48,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",78,38,48,1,2,CRITICAL,1.8,0.78,20,1258.5
CASE57_0238_LINE_9_55,CASE57,238,22,"33,37,52,46,53,35,6,25,51,39,27,22,21,10,4,19,41,30,29,43,12,50",79,9,55,1,2,CRITICAL,1.8,0.832,16,1258.5
CASE57_0239_LINE_1_2,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",0,1,2,1,2,CRITICAL,5.4,0.576,28,1643.2
CASE57_0239_LINE_2_3,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",1,2,3,1,2,CRITICAL,5.3,0.577,28,1643.2
CASE57_0239_LINE_3_4,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",2,3,4,1,2,CRITICAL,3.8,0.519,30,1643.2
CASE57_0239_LINE_4_5,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",3,4,5,1,2,CRITICAL,3.6,0.598,26,1643.2
CASE57_0239_LINE_4_6,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",4,4,6,1,2,CRITICAL,3.6,0.596,26,1643.2
CASE57_0239_LINE_6_7,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",5,6,7,1,2,CRITICAL,3.5,0.594,26,1643.2
CASE57_0239_LINE_6_8,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",6,6,8,1,2,CRITICAL,3.5,0.602,26,1643.2
CASE57_0239_LINE_8_9,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",7,8,9,1,2,CRITICAL,3.9,0.459,31,1643.2
CASE57_0239_LINE_9_10,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",8,9,10,1,2,CRITICAL,3.5,0.598,26,1643.2
CASE57_0239_LINE_9_11,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",9,9,11,1,2,CRITICAL,3.6,0.555,29,1643.2
CASE57_0239_LINE_9_12,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",10,9,12,1,2,CRITICAL,3.6,0.6,26,1643.2
CASE57_0239_LINE_9_13,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",11,9,13,1,2,CRITICAL,3.5,0.587,27,1643.2
CASE57_0239_LINE_13_14,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",12,13,14,1,2,CRITICAL,3.5,0.559,28,1643.2
CASE57_0239_LINE_13_15,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",13,13,15,1,2,CRITICAL,3.4,0.585,27,1643.2
CASE57_0239_LINE_1_15,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",14,1,15,1,2,CRITICAL,5.1,0.549,28,1643.2
CASE57_0239_LINE_1_16,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",15,1,16,1,2,CRITICAL,4.5,0.564,28,1643.2
CASE57_0239_LINE_1_17,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",16,1,17,1,2,CRITICAL,4.6,0.559,28,1643.2
CASE57_0239_LINE_3_15,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",17,3,15,1,2,CRITICAL,4.1,0.517,30,1643.2
CASE57_0239_LINE_4_18,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",18,4,18,1,2,CRITICAL,3.5,0.596,26,1643.2
CASE57_0239_LINE_4_18,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",19,4,18,1,2,CRITICAL,3.6,0.594,26,1643.2
CASE57_0239_LINE_5_6,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",20,5,6,1,2,CRITICAL,3.5,0.599,26,1643.2
CASE57_0239_LINE_7_8,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",21,7,8,1,2,CRITICAL,3.6,0.561,28,1643.2
CASE57_0239_LINE_10_12,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",22,10,12,1,2,CRITICAL,3.6,0.583,28,1643.2
CASE57_0239_LINE_11_13,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",23,11,13,1,2,CRITICAL,3.5,0.596,26,1643.2
CASE57_0239_LINE_12_13,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",24,12,13,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_12_16,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",25,12,16,1,2,CRITICAL,4.2,0.578,28,1643.2
CASE57_0239_LINE_12_17,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",26,12,17,1,2,CRITICAL,4.3,0.573,28,1643.2
CASE57_0239_LINE_14_15,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",27,14,15,1,2,CRITICAL,3.4,0.544,29,1643.2
CASE57_0239_LINE_18_19,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",28,18,19,1,2,CRITICAL,3.6,0.544,28,1643.2
CASE57_0239_LINE_19_20,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",29,19,20,1,2,CRITICAL,3.6,0.562,26,1643.2
CASE57_0239_LINE_21_20,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",30,21,20,1,2,CRITICAL,3.6,0.574,25,1643.2
CASE57_0239_LINE_21_22,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",31,21,22,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_22_23,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",32,22,23,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_23_24,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",33,23,24,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_24_25,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",34,24,25,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_24_25,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",35,24,25,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_24_26,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",36,24,26,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_26_27,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",37,26,27,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_27_28,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",38,27,28,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_28_29,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",39,28,29,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_7_29,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",40,7,29,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_25_30,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",41,25,30,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_30_31,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",42,30,31,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_31_32,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",43,31,32,1,2,CRITICAL,3.5,0.587,26,1643.2
CASE57_0239_LINE_32_33,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",44,32,33,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_34_32,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",45,34,32,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_34_35,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",46,34,35,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_35_36,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",47,35,36,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_36_37,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",48,36,37,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_37_38,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",49,37,38,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_37_39,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",50,37,39,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_36_40,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",51,36,40,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_22_38,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",52,22,38,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_11_41,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",53,11,41,1,2,CRITICAL,3.6,0.558,27,1643.2
CASE57_0239_LINE_41_42,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",54,41,42,1,2,CRITICAL,3.6,0.507,27,1643.2
CASE57_0239_LINE_41_43,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",55,41,43,1,2,CRITICAL,3.6,0.516,28,1643.2
CASE57_0239_LINE_38_44,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",56,38,44,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_15_45,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",57,15,45,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_14_46,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",58,14,46,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_46_47,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",59,46,47,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_47_48,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",60,47,48,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_48_49,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",61,48,49,1,2,CRITICAL,3.6,0.571,27,1643.2
CASE57_0239_LINE_49_50,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",62,49,50,1,2,CRITICAL,3.5,0.599,26,1643.2
CASE57_0239_LINE_50_51,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",63,50,51,1,2,CRITICAL,3.7,0.445,30,1643.2
CASE57_0239_LINE_10_51,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",64,10,51,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_13_49,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",65,13,49,0,2,CRITICAL,999.0,0.0,10,1643.2
CASE57_0239_LINE_29_52,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",66,29,52,1,2,CRITICAL,3.6,0.603,29,1643.2
CASE57_0239_LINE_52_53,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",67,52,53,1,2,CRITICAL,3.5,0.6,27,1643.2
CASE57_0239_LINE_53_54,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",68,53,54,1,2,CRITICAL,3.5,0.592,28,1643.2
CASE57_0239_LINE_54_55,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",69,54,55,1,2,CRITICAL,3.6,0.585,30,1643.2
CASE57_0239_LINE_11_43,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",70,11,43,1,2,CRITICAL,3.6,0.5,29,1643.2
CASE57_0239_LINE_44_45,CASE57,239,31,"3,15,35,12,54,37,42,48,28,30,34,4,55,24,25,9,44,52,5,39,2,43,8,46,57,40,21,41,50,51,38",71,44,45,0,2,CRITICAL,999.0,0.0,10,1643.2
