Scenario_ID,Grid,Load_Profile_ID,Num_Target_Buses,Target_Buses,Tripped_Line_Idx,Tripped_From_Bus,Tripped_To_Bus,Converged,Security_Class,Security_Label,Peak_Loading_Pct,Min_Voltage_PU,Violations_Count,Total_Load_MW
CASE14_0272_LINE_9_14,CASE14,272,5,"3,5,6,7,9",16,9,14,1,0,SAFE,2.0,0.997,0,304.8
CASE14_0272_LINE_10_11,CASE14,272,5,"3,5,6,7,9",17,10,11,1,0,SAFE,2.0,1.01,0,304.8
CASE14_0272_LINE_12_13,CASE14,272,5,"3,5,6,7,9",18,12,13,1,0,SAFE,2.0,1.01,0,304.8
CASE14_0272_LINE_13_14,CASE14,272,5,"3,5,6,7,9",19,13,14,1,0,SAFE,2.0,1.01,0,304.8
CASE14_0273_LINE_1_2,CASE14,273,2,"10,5",0,1,2,1,0,SAFE,2.7,0.991,0,262.6
CASE14_0273_LINE_1_5,CASE14,273,2,"10,5",1,1,5,1,0,SAFE,2.5,1.005,0,262.6
CASE14_0273_LINE_2_3,CASE14,273,2,"10,5",2,2,3,1,0,SAFE,1.5,1.01,0,262.6
CASE14_0273_LINE_2_4,CASE14,273,2,"10,5",3,2,4,1,0,SAFE,1.5,1.006,0,262.6
CASE14_0273_LINE_2_5,CASE14,273,2,"10,5",4,2,5,1,0,SAFE,1.5,1.009,0,262.6
CASE14_0273_LINE_3_4,CASE14,273,2,"10,5",5,3,4,1,0,SAFE,1.7,1.01,0,262.6
CASE14_0273_LINE_4_5,CASE14,273,2,"10,5",6,4,5,1,0,SAFE,1.8,1.01,0,262.6
CASE14_0273_LINE_4_7,CASE14,273,2,"10,5",7,4,7,1,0,SAFE,1.6,1.01,0,262.6
CASE14_0273_LINE_4_9,CASE14,273,2,"10,5",8,4,9,1,0,SAFE,1.6,1.01,0,262.6
CASE14_0273_LINE_5_6,CASE14,273,2,"10,5",9,5,6,1,0,SAFE,1.7,1.01,0,262.6
CASE14_0273_LINE_6_11,CASE14,273,2,"10,5",10,6,11,1,0,SAFE,1.6,1.01,0,262.6
CASE14_0273_LINE_6_12,CASE14,273,2,"10,5",11,6,12,1,0,SAFE,1.6,1.01,0,262.6
CASE14_0273_LINE_6_13,CASE14,273,2,"10,5",12,6,13,1,0,SAFE,1.6,0.996,0,262.6
CASE14_0273_LINE_7_8,CASE14,273,2,"10,5",13,7,8,0,2,CRITICAL,999.0,0.0,10,262.6
CASE14_0273_LINE_7_9,CASE14,273,2,"10,5",14,7,9,1,0,SAFE,1.6,1.01,0,262.6
CASE14_0273_LINE_9_10,CASE14,273,2,"10,5",15,9,10,1,0,SAFE,1.6,1.005,0,262.6
CASE14_0273_LINE_9_14,CASE14,273,2,"10,5",16,9,14,1,0,SAFE,1.6,0.997,0,262.6
CASE14_0273_LINE_10_11,CASE14,273,2,"10,5",17,10,11,1,0,SAFE,1.6,1.01,0,262.6
CASE14_0273_LINE_12_13,CASE14,273,2,"10,5",18,12,13,1,0,SAFE,1.6,1.01,0,262.6
CASE14_0273_LINE_13_14,CASE14,273,2,"10,5",19,13,14,1,0,SAFE,1.6,1.01,0,262.6
CASE14_0274_LINE_1_2,CASE14,274,4,"10,6,14,12",0,1,2,1,0,SAFE,2.5,0.998,0,249.9
CASE14_0274_LINE_1_5,CASE14,274,4,"10,6,14,12",1,1,5,1,0,SAFE,2.3,1.009,0,249.9
CASE14_0274_LINE_2_3,CASE14,274,4,"10,6,14,12",2,2,3,1,0,SAFE,1.4,1.01,0,249.9
CASE14_0274_LINE_2_4,CASE14,274,4,"10,6,14,12",3,2,4,1,0,SAFE,1.4,1.01,0,249.9
CASE14_0274_LINE_2_5,CASE14,274,4,"10,6,14,12",4,2,5,1,0,SAFE,1.4,1.01,0,249.9
CASE14_0274_LINE_3_4,CASE14,274,4,"10,6,14,12",5,3,4,1,0,SAFE,1.6,1.01,0,249.9
CASE14_0274_LINE_4_5,CASE14,274,4,"10,6,14,12",6,4,5,1,0,SAFE,1.7,1.01,0,249.9
CASE14_0274_LINE_4_7,CASE14,274,4,"10,6,14,12",7,4,7,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0274_LINE_4_9,CASE14,274,4,"10,6,14,12",8,4,9,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0274_LINE_5_6,CASE14,274,4,"10,6,14,12",9,5,6,1,0,SAFE,1.6,1.01,0,249.9
CASE14_0274_LINE_6_11,CASE14,274,4,"10,6,14,12",10,6,11,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0274_LINE_6_12,CASE14,274,4,"10,6,14,12",11,6,12,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0274_LINE_6_13,CASE14,274,4,"10,6,14,12",12,6,13,1,0,SAFE,1.5,1.001,0,249.9
CASE14_0274_LINE_7_8,CASE14,274,4,"10,6,14,12",13,7,8,0,2,CRITICAL,999.0,0.0,10,249.9
CASE14_0274_LINE_7_9,CASE14,274,4,"10,6,14,12",14,7,9,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0274_LINE_9_10,CASE14,274,4,"10,6,14,12",15,9,10,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0274_LINE_9_14,CASE14,274,4,"10,6,14,12",16,9,14,1,0,SAFE,1.5,1.005,0,249.9
CASE14_0274_LINE_10_11,CASE14,274,4,"10,6,14,12",17,10,11,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0274_LINE_12_13,CASE14,274,4,"10,6,14,12",18,12,13,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0274_LINE_13_14,CASE14,274,4,"10,6,14,12",19,13,14,1,0,SAFE,1.5,1.01,0,249.9
CASE14_0275_LINE_1_2,CASE14,275,2,"7,5",0,1,2,1,0,SAFE,2.8,0.987,0,269.7
CASE14_0275_LINE_1_5,CASE14,275,2,"7,5",1,1,5,1,0,SAFE,2.6,1.004,0,269.7
CASE14_0275_LINE_2_3,CASE14,275,2,"7,5",2,2,3,1,0,SAFE,1.6,1.008,0,269.7
CASE14_0275_LINE_2_4,CASE14,275,2,"7,5",3,2,4,1,0,SAFE,1.5,1.003,0,269.7
CASE14_0275_LINE_2_5,CASE14,275,2,"7,5",4,2,5,1,0,SAFE,1.5,1.007,0,269.7
CASE14_0275_LINE_3_4,CASE14,275,2,"7,5",5,3,4,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_4_5,CASE14,275,2,"7,5",6,4,5,1,0,SAFE,1.9,1.01,0,269.7
CASE14_0275_LINE_4_7,CASE14,275,2,"7,5",7,4,7,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_4_9,CASE14,275,2,"7,5",8,4,9,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_5_6,CASE14,275,2,"7,5",9,5,6,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_6_11,CASE14,275,2,"7,5",10,6,11,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_6_12,CASE14,275,2,"7,5",11,6,12,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_6_13,CASE14,275,2,"7,5",12,6,13,1,0,SAFE,1.7,0.995,0,269.7
CASE14_0275_LINE_7_8,CASE14,275,2,"7,5",13,7,8,0,2,CRITICAL,999.0,0.0,10,269.7
CASE14_0275_LINE_7_9,CASE14,275,2,"7,5",14,7,9,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_9_10,CASE14,275,2,"7,5",15,9,10,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_9_14,CASE14,275,2,"7,5",16,9,14,1,0,SAFE,1.7,0.997,0,269.7
CASE14_0275_LINE_10_11,CASE14,275,2,"7,5",17,10,11,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_12_13,CASE14,275,2,"7,5",18,12,13,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0275_LINE_13_14,CASE14,275,2,"7,5",19,13,14,1,0,SAFE,1.7,1.01,0,269.7
CASE14_0291_LINE_1_2,CASE14,291,1,8,0,1,2,1,0,SAFE,2.9,0.987,0,270.9
CASE14_0291_LINE_1_5,CASE14,291,1,8,1,1,5,1,0,SAFE,2.6,1.004,0,270.9
CASE14_0291_LINE_2_3,CASE14,291,1,8,2,2,3,1,0,SAFE,1.6,1.008,0,270.9
CASE14_0291_LINE_2_4,CASE14,291,1,8,3,2,4,1,0,SAFE,1.5,1.004,0,270.9
CASE14_0291_LINE_2_5,CASE14,291,1,8,4,2,5,1,0,SAFE,1.5,1.008,0,270.9
CASE14_0291_LINE_3_4,CASE14,291,1,8,5,3,4,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_4_5,CASE14,291,1,8,6,4,5,1,0,SAFE,1.9,1.01,0,270.9
CASE14_0291_LINE_4_7,CASE14,291,1,8,7,4,7,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_4_9,CASE14,291,1,8,8,4,9,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_5_6,CASE14,291,1,8,9,5,6,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_6_11,CASE14,291,1,8,10,6,11,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_6_12,CASE14,291,1,8,11,6,12,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_6_13,CASE14,291,1,8,12,6,13,1,0,SAFE,1.7,0.996,0,270.9
CASE14_0291_LINE_7_8,CASE14,291,1,8,13,7,8,0,2,CRITICAL,999.0,0.0,10,270.9
CASE14_0291_LINE_7_9,CASE14,291,1,8,14,7,9,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_9_10,CASE14,291,1,8,15,9,10,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_9_14,CASE14,291,1,8,16,9,14,1,0,SAFE,1.7,0.997,0,270.9
CASE14_0291_LINE_10_11,CASE14,291,1,8,17,10,11,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_12_13,CASE14,291,1,8,18,12,13,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0291_LINE_13_14,CASE14,291,1,8,19,13,14,1,0,SAFE,1.7,1.01,0,270.9
CASE14_0292_LINE_1_2,CASE14,292,5,"11,9,8,4,7",0,1,2,1,0,SAFE,3.6,0.958,0,309.4
CASE14_0292_LINE_1_5,CASE14,292,5,"11,9,8,4,7",1,1,5,1,0,SAFE,3.1,0.997,0,309.4
CASE14_0292_LINE_2_3,CASE14,292,5,"11,9,8,4,7",2,2,3,1,0,SAFE,1.9,1.0,0,309.4
CASE14_0292_LINE_2_4,CASE14,292,5,"11,9,8,4,7",3,2,4,1,0,SAFE,1.8,0.993,0,309.4
CASE14_0292_LINE_2_5,CASE14,292,5,"11,9,8,4,7",4,2,5,1,0,SAFE,1.8,1.0,0,309.4
CASE14_0292_LINE_3_4,CASE14,292,5,"11,9,8,4,7",5,3,4,1,0,SAFE,2.0,1.008,0,309.4
CASE14_0292_LINE_4_5,CASE14,292,5,"11,9,8,4,7",6,4,5,1,0,SAFE,2.3,1.0,0,309.4
CASE14_0292_LINE_4_7,CASE14,292,5,"11,9,8,4,7",7,4,7,1,0,SAFE,2.0,1.002,0,309.4
CASE14_0292_LINE_4_9,CASE14,292,5,"11,9,8,4,7",8,4,9,1,0,SAFE,2.0,1.007,0,309.4
CASE14_0292_LINE_5_6,CASE14,292,5,"11,9,8,4,7",9,5,6,1,0,SAFE,2.0,1.006,0,309.4
CASE14_0292_LINE_6_11,CASE14,292,5,"11,9,8,4,7",10,6,11,1,0,SAFE,2.0,1.006,0,309.4
CASE14_0292_LINE_6_12,CASE14,292,5,"11,9,8,4,7",11,6,12,1,0,SAFE,2.0,1.008,0,309.4
CASE14_0292_LINE_6_13,CASE14,292,5,"11,9,8,4,7",12,6,13,1,0,SAFE,2.0,0.992,0,309.4
CASE14_0292_LINE_7_8,CASE14,292,5,"11,9,8,4,7",13,7,8,0,2,CRITICAL,999.0,0.0,10,309.4
CASE14_0292_LINE_7_9,CASE14,292,5,"11,9,8,4,7",14,7,9,1,0,SAFE,2.0,1.008,0,309.4
CASE14_0292_LINE_9_10,CASE14,292,5,"11,9,8,4,7",15,9,10,1,0,SAFE,2.0,1.009,0,309.4
CASE14_0292_LINE_9_14,CASE14,292,5,"11,9,8,4,7",16,9,14,1,0,SAFE,2.0,0.997,0,309.4
CASE14_0292_LINE_10_11,CASE14,292,5,"11,9,8,4,7",17,10,11,1,0,SAFE,2.0,1.007,0,309.4
CASE14_0292_LINE_12_13,CASE14,292,5,"11,9,8,4,7",18,12,13,1,0,SAFE,2.0,1.008,0,309.4
CASE14_0292_LINE_13_14,CASE14,292,5,"11,9,8,4,7",19,13,14,1,0,SAFE,2.0,1.007,0,309.4
CASE14_0293_LINE_1_2,CASE14,293,4,"10,7,13,6",0,1,2,1,0,SAFE,2.9,0.985,0,273.9
CASE14_0293_LINE_1_5,CASE14,293,4,"10,7,13,6",1,1,5,1,0,SAFE,2.6,1.003,0,273.9
CASE14_0293_LINE_2_3,CASE14,293,4,"10,7,13,6",2,2,3,1,0,SAFE,1.6,1.008,0,273.9
CASE14_0293_LINE_2_4,CASE14,293,4,"10,7,13,6",3,2,4,1,0,SAFE,1.6,1.003,0,273.9
CASE14_0293_LINE_2_5,CASE14,293,4,"10,7,13,6",4,2,5,1,0,SAFE,1.5,1.006,0,273.9
CASE14_0293_LINE_3_4,CASE14,293,4,"10,7,13,6",5,3,4,1,0,SAFE,1.8,1.01,0,273.9
CASE14_0293_LINE_4_5,CASE14,293,4,"10,7,13,6",6,4,5,1,0,SAFE,1.9,1.01,0,273.9
CASE14_0293_LINE_4_7,CASE14,293,4,"10,7,13,6",7,4,7,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0293_LINE_4_9,CASE14,293,4,"10,7,13,6",8,4,9,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0293_LINE_5_6,CASE14,293,4,"10,7,13,6",9,5,6,1,0,SAFE,1.8,1.01,0,273.9
CASE14_0293_LINE_6_11,CASE14,293,4,"10,7,13,6",10,6,11,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0293_LINE_6_12,CASE14,293,4,"10,7,13,6",11,6,12,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0293_LINE_6_13,CASE14,293,4,"10,7,13,6",12,6,13,1,0,SAFE,1.7,0.957,0,273.9
CASE14_0293_LINE_7_8,CASE14,293,4,"10,7,13,6",13,7,8,0,2,CRITICAL,999.0,0.0,10,273.9
CASE14_0293_LINE_7_9,CASE14,293,4,"10,7,13,6",14,7,9,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0293_LINE_9_10,CASE14,293,4,"10,7,13,6",15,9,10,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0293_LINE_9_14,CASE14,293,4,"10,7,13,6",16,9,14,1,0,SAFE,1.7,0.985,0,273.9
CASE14_0293_LINE_10_11,CASE14,293,4,"10,7,13,6",17,10,11,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0293_LINE_12_13,CASE14,293,4,"10,7,13,6",18,12,13,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0293_LINE_13_14,CASE14,293,4,"10,7,13,6",19,13,14,1,0,SAFE,1.7,1.01,0,273.9
CASE14_0294_LINE_1_2,CASE14,294,2,"6,11",0,1,2,1,0,SAFE,2.7,0.994,0,258.6
CASE14_0294_LINE_1_5,CASE14,294,2,"6,11",1,1,5,1,0,SAFE,2.5,1.006,0,258.6
CASE14_0294_LINE_2_3,CASE14,294,2,"6,11",2,2,3,1,0,SAFE,1.5,1.01,0,258.6
CASE14_0294_LINE_2_4,CASE14,294,2,"6,11",3,2,4,1,0,SAFE,1.4,1.007,0,258.6
CASE14_0294_LINE_2_5,CASE14,294,2,"6,11",4,2,5,1,0,SAFE,1.4,1.01,0,258.6
CASE14_0294_LINE_3_4,CASE14,294,2,"6,11",5,3,4,1,0,SAFE,1.7,1.01,0,258.6
CASE14_0294_LINE_4_5,CASE14,294,2,"6,11",6,4,5,1,0,SAFE,1.8,1.01,0,258.6
CASE14_0294_LINE_4_7,CASE14,294,2,"6,11",7,4,7,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_4_9,CASE14,294,2,"6,11",8,4,9,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_5_6,CASE14,294,2,"6,11",9,5,6,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_6_11,CASE14,294,2,"6,11",10,6,11,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_6_12,CASE14,294,2,"6,11",11,6,12,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_6_13,CASE14,294,2,"6,11",12,6,13,1,0,SAFE,1.6,0.997,0,258.6
CASE14_0294_LINE_7_8,CASE14,294,2,"6,11",13,7,8,0,2,CRITICAL,999.0,0.0,10,258.6
CASE14_0294_LINE_7_9,CASE14,294,2,"6,11",14,7,9,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_9_10,CASE14,294,2,"6,11",15,9,10,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_9_14,CASE14,294,2,"6,11",16,9,14,1,0,SAFE,1.6,0.997,0,258.6
CASE14_0294_LINE_10_11,CASE14,294,2,"6,11",17,10,11,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_12_13,CASE14,294,2,"6,11",18,12,13,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0294_LINE_13_14,CASE14,294,2,"6,11",19,13,14,1,0,SAFE,1.6,1.01,0,258.6
CASE14_0295_LINE_1_2,CASE14,295,1,8,0,1,2,1,0,SAFE,3.0,0.983,0,276.2
CASE14_0295_LINE_1_5,CASE14,295,1,8,1,1,5,1,0,SAFE,2.7,1.003,0,276.2
CASE14_0295_LINE_2_3,CASE14,295,1,8,2,2,3,1,0,SAFE,1.6,1.007,0,276.2
CASE14_0295_LINE_2_4,CASE14,295,1,8,3,2,4,1,0,SAFE,1.6,1.002,0,276.2
CASE14_0295_LINE_2_5,CASE14,295,1,8,4,2,5,1,0,SAFE,1.6,1.006,0,276.2
CASE14_0295_LINE_3_4,CASE14,295,1,8,5,3,4,1,0,SAFE,1.8,1.01,0,276.2
CASE14_0295_LINE_4_5,CASE14,295,1,8,6,4,5,1,0,SAFE,2.0,1.009,0,276.2
CASE14_0295_LINE_4_7,CASE14,295,1,8,7,4,7,1,0,SAFE,1.7,1.009,0,276.2
CASE14_0295_LINE_4_9,CASE14,295,1,8,8,4,9,1,0,SAFE,1.7,1.01,0,276.2
CASE14_0295_LINE_5_6,CASE14,295,1,8,9,5,6,1,0,SAFE,1.8,1.01,0,276.2
CASE14_0295_LINE_6_11,CASE14,295,1,8,10,6,11,1,0,SAFE,1.7,1.01,0,276.2
CASE14_0295_LINE_6_12,CASE14,295,1,8,11,6,12,1,0,SAFE,1.7,1.01,0,276.2
CASE14_0295_LINE_6_13,CASE14,295,1,8,12,6,13,1,0,SAFE,1.7,0.995,0,276.2
CASE14_0295_LINE_7_8,CASE14,295,1,8,13,7,8,0,2,CRITICAL,999.0,0.0,10,276.2
CASE14_0295_LINE_7_9,CASE14,295,1,8,14,7,9,1,0,SAFE,1.7,1.01,0,276.2
CASE14_0295_LINE_9_10,CASE14,295,1,8,15,9,10,1,0,SAFE,1.7,1.01,0,276.2
CASE14_0295_LINE_9_14,CASE14,295,1,8,16,9,14,1,0,SAFE,1.7,0.997,0,276.2
CASE14_0295_LINE_10_11,CASE14,295,1,8,17,10,11,1,0,SAFE,1.7,1.01,0,276.2
CASE14_0295_LINE_12_13,CASE14,295,1,8,18,12,13,1,0,SAFE,1.7,1.01,0,276.2
CASE14_0295_LINE_13_14,CASE14,295,1,8,19,13,14,1,0,SAFE,1.7,1.01,0,276.2
CASE14_0276_LINE_1_2,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",0,1,2,0,2,CRITICAL,999.0,0.0,10,362.9
CASE14_0276_LINE_1_5,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",1,1,5,1,0,SAFE,3.8,0.99,0,362.9
CASE14_0276_LINE_2_3,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",2,2,3,1,0,SAFE,2.4,0.986,0,362.9
CASE14_0276_LINE_2_4,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",3,2,4,1,0,SAFE,2.3,0.987,0,362.9
CASE14_0276_LINE_2_5,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",4,2,5,1,0,SAFE,2.3,0.993,0,362.9
CASE14_0276_LINE_3_4,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",5,3,4,1,0,SAFE,2.6,1.003,0,362.9
CASE14_0276_LINE_4_5,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",6,4,5,1,0,SAFE,2.8,0.996,0,362.9
CASE14_0276_LINE_4_7,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",7,4,7,1,0,SAFE,2.5,0.997,0,362.9
CASE14_0276_LINE_4_9,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",8,4,9,1,0,SAFE,2.5,1.003,0,362.9
CASE14_0276_LINE_5_6,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",9,5,6,1,0,SAFE,2.6,0.997,0,362.9
CASE14_0276_LINE_6_11,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",10,6,11,1,0,SAFE,2.5,1.001,0,362.9
CASE14_0276_LINE_6_12,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",11,6,12,1,0,SAFE,2.5,1.003,0,362.9
CASE14_0276_LINE_6_13,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",12,6,13,1,1,ALERT,2.5,0.949,0,362.9
CASE14_0276_LINE_7_8,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",13,7,8,0,2,CRITICAL,999.0,0.0,10,362.9
CASE14_0276_LINE_7_9,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",14,7,9,1,0,SAFE,2.5,1.004,0,362.9
CASE14_0276_LINE_9_10,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",15,9,10,1,0,SAFE,2.5,1.003,0,362.9
CASE14_0276_LINE_9_14,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",16,9,14,1,0,SAFE,2.5,1.004,0,362.9
CASE14_0276_LINE_10_11,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",17,10,11,1,0,SAFE,2.5,1.002,0,362.9
CASE14_0276_LINE_12_13,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",18,12,13,1,0,SAFE,2.5,1.003,0,362.9
CASE14_0276_LINE_13_14,CASE14,276,12,"10,12,13,11,8,4,9,2,6,7,14,3",19,13,14,1,0,SAFE,2.5,1.003,0,362.9
CASE14_0277_LINE_1_2,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",0,1,2,1,0,SAFE,3.7,0.953,0,312.9
CASE14_0277_LINE_1_5,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",1,1,5,1,0,SAFE,3.1,0.997,0,312.9
CASE14_0277_LINE_2_3,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",2,2,3,1,0,SAFE,2.0,1.001,0,312.9
CASE14_0277_LINE_2_4,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",3,2,4,1,0,SAFE,1.9,0.995,0,312.9
CASE14_0277_LINE_2_5,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",4,2,5,1,0,SAFE,1.9,1.001,0,312.9
CASE14_0277_LINE_3_4,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",5,3,4,1,0,SAFE,2.1,1.005,0,312.9
CASE14_0277_LINE_4_5,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",6,4,5,1,0,SAFE,2.3,0.997,0,312.9
CASE14_0277_LINE_4_7,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",7,4,7,1,0,SAFE,2.1,0.994,0,312.9
CASE14_0277_LINE_4_9,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",8,4,9,1,0,SAFE,2.1,1.001,0,312.9
CASE14_0277_LINE_5_6,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",9,5,6,1,0,SAFE,2.1,1.006,0,312.9
CASE14_0277_LINE_6_11,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",10,6,11,1,0,SAFE,2.1,0.998,0,312.9
CASE14_0277_LINE_6_12,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",11,6,12,1,0,SAFE,2.1,0.999,0,312.9
CASE14_0277_LINE_6_13,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",12,6,13,1,0,SAFE,2.1,0.965,0,312.9
CASE14_0277_LINE_7_8,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",13,7,8,0,2,CRITICAL,999.0,0.0,10,312.9
CASE14_0277_LINE_7_9,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",14,7,9,1,0,SAFE,2.1,0.985,0,312.9
CASE14_0277_LINE_9_10,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",15,9,10,1,0,SAFE,2.1,1.008,0,312.9
CASE14_0277_LINE_9_14,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",16,9,14,1,1,ALERT,2.1,0.927,0,312.9
CASE14_0277_LINE_10_11,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",17,10,11,1,0,SAFE,2.1,1.0,0,312.9
CASE14_0277_LINE_12_13,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",18,12,13,1,0,SAFE,2.1,1.004,0,312.9
CASE14_0277_LINE_13_14,CASE14,277,11,"5,7,8,3,4,13,14,12,11,2,6",19,13,14,1,0,SAFE,2.1,0.959,0,312.9
CASE14_0278_LINE_1_2,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",0,1,2,0,2,CRITICAL,999.0,0.0,10,452.0
CASE14_0278_LINE_1_5,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",1,1,5,1,0,SAFE,5.0,0.976,0,452.0
CASE14_0278_LINE_2_3,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",2,2,3,1,1,ALERT,3.4,0.948,0,452.0
CASE14_0278_LINE_2_4,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",3,2,4,1,0,SAFE,3.1,0.968,0,452.0
CASE14_0278_LINE_2_5,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",4,2,5,1,0,SAFE,3.0,0.977,0,452.0
CASE14_0278_LINE_3_4,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",5,3,4,1,0,SAFE,3.4,0.989,0,452.0
CASE14_0278_LINE_4_5,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",6,4,5,1,0,SAFE,3.8,0.978,0,452.0
CASE14_0278_LINE_4_7,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",7,4,7,1,0,SAFE,3.3,0.984,0,452.0
CASE14_0278_LINE_4_9,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",8,4,9,1,0,SAFE,3.3,0.99,0,452.0
CASE14_0278_LINE_5_6,CASE14,278,12,"5,10,14,9,4,3,8,11,6,7,2,13",9,5,6,1,0,SAFE,3.4,0.98,0,452.0
