Scenario_ID,Grid,Load_Profile_ID,Num_Target_Buses,Target_Buses,Tripped_Line_Idx,Tripped_From_Bus,Tripped_To_Bus,Converged,Security_Class,Security_Label,Peak_Loading_Pct,Min_Voltage_PU,Violations_Count,Total_Load_MW
CASE39_0257_LINE_15_16,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",24,15,16,1,1,ALERT,80.3,0.907,0,6865.5
CASE39_0257_LINE_16_17,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",25,16,17,1,0,SAFE,71.2,0.978,0,6865.5
CASE39_0257_LINE_16_19,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",26,16,19,0,2,CRITICAL,999.0,0.0,10,6865.5
CASE39_0257_LINE_16_21,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",27,16,21,1,2,CRITICAL,119.2,0.975,1,6865.5
CASE39_0257_LINE_16_24,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",28,16,24,1,0,SAFE,76.5,0.976,0,6865.5
CASE39_0257_LINE_17_18,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",29,17,18,1,0,SAFE,70.8,0.977,0,6865.5
CASE39_0257_LINE_17_27,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",30,17,27,1,0,SAFE,70.8,0.977,0,6865.5
CASE39_0257_LINE_19_20,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",31,19,20,0,2,CRITICAL,999.0,0.0,10,6865.5
CASE39_0257_LINE_19_33,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",32,19,33,0,2,CRITICAL,999.0,0.0,10,6865.5
CASE39_0257_LINE_20_34,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",33,20,34,0,2,CRITICAL,999.0,0.0,10,6865.5
CASE39_0257_LINE_21_22,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",34,21,22,1,2,CRITICAL,167.1,0.969,2,6865.5
CASE39_0257_LINE_22_23,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",35,22,23,1,0,SAFE,71.6,0.978,0,6865.5
CASE39_0257_LINE_22_35,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",36,22,35,0,2,CRITICAL,999.0,0.0,10,6865.5
CASE39_0257_LINE_23_24,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",37,23,24,1,2,CRITICAL,117.1,0.975,2,6865.5
CASE39_0257_LINE_23_36,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",38,23,36,0,2,CRITICAL,999.0,0.0,10,6865.5
CASE39_0257_LINE_25_26,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",39,25,26,1,0,SAFE,74.2,0.977,0,6865.5
CASE39_0257_LINE_25_37,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",40,25,37,0,2,CRITICAL,999.0,0.0,10,6865.5
CASE39_0257_LINE_26_27,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",41,26,27,1,2,CRITICAL,106.5,0.973,1,6865.5
CASE39_0257_LINE_26_28,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",42,26,28,1,0,SAFE,70.9,0.977,0,6865.5
CASE39_0257_LINE_26_29,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",43,26,29,1,0,SAFE,88.6,0.977,0,6865.5
CASE39_0257_LINE_28_29,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",44,28,29,1,0,SAFE,87.2,0.976,0,6865.5
CASE39_0257_LINE_29_38,CASE39,257,16,"23,32,5,14,3,15,11,39,25,29,19,33,20,35,36,37",45,29,38,0,2,CRITICAL,999.0,0.0,10,6865.5
CASE39_0258_LINE_1_2,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",0,1,2,1,2,CRITICAL,106.4,0.914,1,7482.3
CASE39_0258_LINE_1_39,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",1,1,39,1,2,CRITICAL,106.4,0.917,1,7482.3
CASE39_0258_LINE_2_3,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",2,2,3,1,2,CRITICAL,106.4,0.9,1,7482.3
CASE39_0258_LINE_2_25,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",3,2,25,1,2,CRITICAL,106.5,0.915,1,7482.3
CASE39_0258_LINE_2_30,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",4,2,30,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_3_4,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",5,3,4,1,2,CRITICAL,106.5,0.883,6,7482.3
CASE39_0258_LINE_3_18,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",6,3,18,1,2,CRITICAL,106.4,0.915,1,7482.3
CASE39_0258_LINE_4_5,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",7,4,5,1,2,CRITICAL,144.8,0.89,8,7482.3
CASE39_0258_LINE_4_14,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",8,4,14,1,2,CRITICAL,106.5,0.908,2,7482.3
CASE39_0258_LINE_5_6,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",9,5,6,1,2,CRITICAL,147.2,0.874,11,7482.3
CASE39_0258_LINE_5_8,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",10,5,8,1,2,CRITICAL,106.6,0.904,2,7482.3
CASE39_0258_LINE_6_7,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",11,6,7,1,2,CRITICAL,135.3,0.881,5,7482.3
CASE39_0258_LINE_6_11,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",12,6,11,1,2,CRITICAL,106.2,0.877,6,7482.3
CASE39_0258_LINE_6_31,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",13,6,31,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_7_8,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",14,7,8,1,2,CRITICAL,108.8,0.906,2,7482.3
CASE39_0258_LINE_8_9,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",15,8,9,1,2,CRITICAL,106.5,0.859,6,7482.3
CASE39_0258_LINE_9_39,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",16,9,39,1,2,CRITICAL,106.4,0.885,4,7482.3
CASE39_0258_LINE_10_11,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",17,10,11,1,2,CRITICAL,115.4,0.881,8,7482.3
CASE39_0258_LINE_10_13,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",18,10,13,1,2,CRITICAL,130.4,0.904,4,7482.3
CASE39_0258_LINE_10_32,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",19,10,32,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_12_11,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",20,12,11,1,2,CRITICAL,106.4,0.917,1,7482.3
CASE39_0258_LINE_12_13,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",21,12,13,1,2,CRITICAL,106.4,0.916,1,7482.3
CASE39_0258_LINE_13_14,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",22,13,14,1,2,CRITICAL,155.5,0.896,7,7482.3
CASE39_0258_LINE_14_15,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",23,14,15,1,2,CRITICAL,106.5,0.899,3,7482.3
CASE39_0258_LINE_15_16,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",24,15,16,1,2,CRITICAL,106.3,0.857,6,7482.3
CASE39_0258_LINE_16_17,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",25,16,17,1,2,CRITICAL,106.5,0.912,1,7482.3
CASE39_0258_LINE_16_19,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",26,16,19,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_16_21,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",27,16,21,1,2,CRITICAL,106.5,0.915,1,7482.3
CASE39_0258_LINE_16_24,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",28,16,24,1,2,CRITICAL,106.4,0.914,1,7482.3
CASE39_0258_LINE_17_18,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",29,17,18,1,2,CRITICAL,106.5,0.913,1,7482.3
CASE39_0258_LINE_17_27,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",30,17,27,1,2,CRITICAL,106.3,0.916,1,7482.3
CASE39_0258_LINE_19_20,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",31,19,20,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_19_33,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",32,19,33,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_20_34,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",33,20,34,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_21_22,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",34,21,22,1,2,CRITICAL,164.2,0.901,4,7482.3
CASE39_0258_LINE_22_23,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",35,22,23,1,2,CRITICAL,106.4,0.917,1,7482.3
CASE39_0258_LINE_22_35,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",36,22,35,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_23_24,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",37,23,24,1,2,CRITICAL,107.2,0.913,2,7482.3
CASE39_0258_LINE_23_36,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",38,23,36,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_25_26,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",39,25,26,1,2,CRITICAL,106.6,0.915,1,7482.3
CASE39_0258_LINE_25_37,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",40,25,37,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0258_LINE_26_27,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",41,26,27,1,2,CRITICAL,107.4,0.908,1,7482.3
CASE39_0258_LINE_26_28,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",42,26,28,1,2,CRITICAL,106.5,0.915,1,7482.3
CASE39_0258_LINE_26_29,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",43,26,29,1,2,CRITICAL,106.6,0.915,1,7482.3
CASE39_0258_LINE_28_29,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",44,28,29,1,2,CRITICAL,107.2,0.913,1,7482.3
CASE39_0258_LINE_29_38,CASE39,258,10,"5,2,27,7,21,6,8,12,33,11",45,29,38,0,2,CRITICAL,999.0,0.0,10,7482.3
CASE39_0259_LINE_1_2,CASE39,259,1,11,0,1,2,1,1,ALERT,94.4,0.982,0,6509.4
CASE39_0259_LINE_1_39,CASE39,259,1,11,1,1,39,1,0,SAFE,79.0,0.982,0,6509.4
CASE39_0259_LINE_2_3,CASE39,259,1,11,2,2,3,1,0,SAFE,79.4,0.981,0,6509.4
CASE39_0259_LINE_2_25,CASE39,259,1,11,3,2,25,1,0,SAFE,84.2,0.982,0,6509.4
CASE39_0259_LINE_2_30,CASE39,259,1,11,4,2,30,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_3_4,CASE39,259,1,11,5,3,4,1,0,SAFE,75.9,0.972,0,6509.4
CASE39_0259_LINE_3_18,CASE39,259,1,11,6,3,18,1,0,SAFE,75.9,0.982,0,6509.4
CASE39_0259_LINE_4_5,CASE39,259,1,11,7,4,5,1,0,SAFE,81.3,0.982,0,6509.4
CASE39_0259_LINE_4_14,CASE39,259,1,11,8,4,14,1,0,SAFE,87.5,0.982,0,6509.4
CASE39_0259_LINE_5_6,CASE39,259,1,11,9,5,6,1,1,ALERT,94.9,0.981,0,6509.4
CASE39_0259_LINE_5_8,CASE39,259,1,11,10,5,8,1,0,SAFE,86.9,0.976,0,6509.4
CASE39_0259_LINE_6_7,CASE39,259,1,11,11,6,7,1,0,SAFE,86.5,0.966,0,6509.4
CASE39_0259_LINE_6_11,CASE39,259,1,11,12,6,11,1,0,SAFE,75.9,0.982,0,6509.4
CASE39_0259_LINE_6_31,CASE39,259,1,11,13,6,31,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_7_8,CASE39,259,1,11,14,7,8,1,0,SAFE,75.9,0.982,0,6509.4
CASE39_0259_LINE_8_9,CASE39,259,1,11,15,8,9,1,0,SAFE,76.2,0.962,0,6509.4
CASE39_0259_LINE_9_39,CASE39,259,1,11,16,9,39,1,0,SAFE,76.0,0.982,0,6509.4
CASE39_0259_LINE_10_11,CASE39,259,1,11,17,10,11,1,2,CRITICAL,110.1,0.977,1,6509.4
CASE39_0259_LINE_10_13,CASE39,259,1,11,18,10,13,1,2,CRITICAL,111.1,0.982,1,6509.4
CASE39_0259_LINE_10_32,CASE39,259,1,11,19,10,32,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_12_11,CASE39,259,1,11,20,12,11,1,0,SAFE,75.9,0.971,0,6509.4
CASE39_0259_LINE_12_13,CASE39,259,1,11,21,12,13,1,0,SAFE,75.9,0.967,0,6509.4
CASE39_0259_LINE_13_14,CASE39,259,1,11,22,13,14,1,2,CRITICAL,104.8,0.982,1,6509.4
CASE39_0259_LINE_14_15,CASE39,259,1,11,23,14,15,1,0,SAFE,75.9,0.982,0,6509.4
CASE39_0259_LINE_15_16,CASE39,259,1,11,24,15,16,1,1,ALERT,82.7,0.927,0,6509.4
CASE39_0259_LINE_16_17,CASE39,259,1,11,25,16,17,1,0,SAFE,85.6,0.982,0,6509.4
CASE39_0259_LINE_16_19,CASE39,259,1,11,26,16,19,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_16_21,CASE39,259,1,11,27,16,21,1,2,CRITICAL,114.6,0.982,1,6509.4
CASE39_0259_LINE_16_24,CASE39,259,1,11,28,16,24,1,0,SAFE,76.6,0.982,0,6509.4
CASE39_0259_LINE_17_18,CASE39,259,1,11,29,17,18,1,0,SAFE,86.9,0.982,0,6509.4
CASE39_0259_LINE_17_27,CASE39,259,1,11,30,17,27,1,0,SAFE,76.2,0.982,0,6509.4
CASE39_0259_LINE_19_20,CASE39,259,1,11,31,19,20,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_19_33,CASE39,259,1,11,32,19,33,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_20_34,CASE39,259,1,11,33,20,34,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_21_22,CASE39,259,1,11,34,21,22,1,2,CRITICAL,162.0,0.982,3,6509.4
CASE39_0259_LINE_22_23,CASE39,259,1,11,35,22,23,1,0,SAFE,76.0,0.982,0,6509.4
CASE39_0259_LINE_22_35,CASE39,259,1,11,36,22,35,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_23_24,CASE39,259,1,11,37,23,24,1,2,CRITICAL,113.4,0.982,2,6509.4
CASE39_0259_LINE_23_36,CASE39,259,1,11,38,23,36,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_25_26,CASE39,259,1,11,39,25,26,1,0,SAFE,78.5,0.982,0,6509.4
CASE39_0259_LINE_25_37,CASE39,259,1,11,40,25,37,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0259_LINE_26_27,CASE39,259,1,11,41,26,27,1,2,CRITICAL,110.9,0.982,2,6509.4
CASE39_0259_LINE_26_28,CASE39,259,1,11,42,26,28,1,0,SAFE,76.1,0.982,0,6509.4
CASE39_0259_LINE_26_29,CASE39,259,1,11,43,26,29,1,0,SAFE,89.7,0.982,0,6509.4
CASE39_0259_LINE_28_29,CASE39,259,1,11,44,28,29,1,0,SAFE,88.4,0.982,0,6509.4
CASE39_0259_LINE_29_38,CASE39,259,1,11,45,29,38,0,2,CRITICAL,999.0,0.0,10,6509.4
CASE39_0260_LINE_1_2,CASE39,260,1,11,0,1,2,1,1,ALERT,94.2,0.982,0,6327.4
CASE39_0260_LINE_1_39,CASE39,260,1,11,1,1,39,1,0,SAFE,78.7,0.982,0,6327.4
CASE39_0260_LINE_2_3,CASE39,260,1,11,2,2,3,1,0,SAFE,78.8,0.982,0,6327.4
CASE39_0260_LINE_2_25,CASE39,260,1,11,3,2,25,1,0,SAFE,84.2,0.982,0,6327.4
CASE39_0260_LINE_2_30,CASE39,260,1,11,4,2,30,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_3_4,CASE39,260,1,11,5,3,4,1,0,SAFE,75.8,0.978,0,6327.4
CASE39_0260_LINE_3_18,CASE39,260,1,11,6,3,18,1,0,SAFE,75.8,0.982,0,6327.4
CASE39_0260_LINE_4_5,CASE39,260,1,11,7,4,5,1,0,SAFE,82.4,0.982,0,6327.4
CASE39_0260_LINE_4_14,CASE39,260,1,11,8,4,14,1,0,SAFE,89.6,0.982,0,6327.4
CASE39_0260_LINE_5_6,CASE39,260,1,11,9,5,6,1,1,ALERT,92.8,0.982,0,6327.4
CASE39_0260_LINE_5_8,CASE39,260,1,11,10,5,8,1,0,SAFE,86.7,0.982,0,6327.4
CASE39_0260_LINE_6_7,CASE39,260,1,11,11,6,7,1,0,SAFE,86.3,0.971,0,6327.4
CASE39_0260_LINE_6_11,CASE39,260,1,11,12,6,11,1,1,ALERT,94.5,0.982,0,6327.4
CASE39_0260_LINE_6_31,CASE39,260,1,11,13,6,31,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_7_8,CASE39,260,1,11,14,7,8,1,0,SAFE,75.8,0.982,0,6327.4
CASE39_0260_LINE_8_9,CASE39,260,1,11,15,8,9,1,0,SAFE,76.1,0.97,0,6327.4
CASE39_0260_LINE_9_39,CASE39,260,1,11,16,9,39,1,0,SAFE,75.9,0.982,0,6327.4
CASE39_0260_LINE_10_11,CASE39,260,1,11,17,10,11,1,2,CRITICAL,109.7,0.982,1,6327.4
CASE39_0260_LINE_10_13,CASE39,260,1,11,18,10,13,1,2,CRITICAL,110.3,0.982,1,6327.4
CASE39_0260_LINE_10_32,CASE39,260,1,11,19,10,32,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_12_11,CASE39,260,1,11,20,12,11,1,0,SAFE,75.8,0.977,0,6327.4
CASE39_0260_LINE_12_13,CASE39,260,1,11,21,12,13,1,0,SAFE,75.8,0.974,0,6327.4
CASE39_0260_LINE_13_14,CASE39,260,1,11,22,13,14,1,2,CRITICAL,117.6,0.982,2,6327.4
CASE39_0260_LINE_14_15,CASE39,260,1,11,23,14,15,1,0,SAFE,75.8,0.982,0,6327.4
CASE39_0260_LINE_15_16,CASE39,260,1,11,24,15,16,1,1,ALERT,82.6,0.933,0,6327.4
CASE39_0260_LINE_16_17,CASE39,260,1,11,25,16,17,1,0,SAFE,85.2,0.982,0,6327.4
CASE39_0260_LINE_16_19,CASE39,260,1,11,26,16,19,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_16_21,CASE39,260,1,11,27,16,21,1,2,CRITICAL,114.5,0.982,1,6327.4
CASE39_0260_LINE_16_24,CASE39,260,1,11,28,16,24,1,0,SAFE,76.4,0.982,0,6327.4
CASE39_0260_LINE_17_18,CASE39,260,1,11,29,17,18,1,0,SAFE,86.3,0.982,0,6327.4
CASE39_0260_LINE_17_27,CASE39,260,1,11,30,17,27,1,0,SAFE,76.0,0.982,0,6327.4
CASE39_0260_LINE_19_20,CASE39,260,1,11,31,19,20,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_19_33,CASE39,260,1,11,32,19,33,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_20_34,CASE39,260,1,11,33,20,34,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_21_22,CASE39,260,1,11,34,21,22,1,2,CRITICAL,161.9,0.982,3,6327.4
CASE39_0260_LINE_22_23,CASE39,260,1,11,35,22,23,1,0,SAFE,75.9,0.982,0,6327.4
CASE39_0260_LINE_22_35,CASE39,260,1,11,36,22,35,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_23_24,CASE39,260,1,11,37,23,24,1,2,CRITICAL,113.4,0.982,2,6327.4
CASE39_0260_LINE_23_36,CASE39,260,1,11,38,23,36,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_25_26,CASE39,260,1,11,39,25,26,1,0,SAFE,77.5,0.982,0,6327.4
CASE39_0260_LINE_25_37,CASE39,260,1,11,40,25,37,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0260_LINE_26_27,CASE39,260,1,11,41,26,27,1,2,CRITICAL,110.0,0.982,2,6327.4
CASE39_0260_LINE_26_28,CASE39,260,1,11,42,26,28,1,0,SAFE,76.0,0.982,0,6327.4
CASE39_0260_LINE_26_29,CASE39,260,1,11,43,26,29,1,0,SAFE,89.7,0.982,0,6327.4
CASE39_0260_LINE_28_29,CASE39,260,1,11,44,28,29,1,0,SAFE,88.5,0.982,0,6327.4
CASE39_0260_LINE_29_38,CASE39,260,1,11,45,29,38,0,2,CRITICAL,999.0,0.0,10,6327.4
CASE39_0276_LINE_1_2,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",0,1,2,1,2,CRITICAL,114.7,0.971,2,6860.1
CASE39_0276_LINE_1_39,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",1,1,39,1,2,CRITICAL,125.8,0.967,3,6860.1
CASE39_0276_LINE_2_3,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",2,2,3,1,2,CRITICAL,115.0,0.955,1,6860.1
CASE39_0276_LINE_2_25,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",3,2,25,1,1,ALERT,99.0,0.975,0,6860.1
CASE39_0276_LINE_2_30,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",4,2,30,0,2,CRITICAL,999.0,0.0,10,6860.1
CASE39_0276_LINE_3_4,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",5,3,4,1,1,ALERT,94.7,0.942,0,6860.1
CASE39_0276_LINE_3_18,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",6,3,18,1,1,ALERT,97.7,0.973,0,6860.1
CASE39_0276_LINE_4_5,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",7,4,5,1,2,CRITICAL,174.7,0.958,4,6860.1
CASE39_0276_LINE_4_14,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",8,4,14,1,2,CRITICAL,117.2,0.963,1,6860.1
CASE39_0276_LINE_5_6,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",9,5,6,1,2,CRITICAL,138.9,0.957,3,6860.1
CASE39_0276_LINE_5_8,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",10,5,8,1,2,CRITICAL,103.7,0.965,1,6860.1
CASE39_0276_LINE_6_7,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",11,6,7,1,2,CRITICAL,100.1,0.952,1,6860.1
CASE39_0276_LINE_6_11,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",12,6,11,1,2,CRITICAL,106.5,0.962,1,6860.1
CASE39_0276_LINE_6_31,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",13,6,31,0,2,CRITICAL,999.0,0.0,10,6860.1
CASE39_0276_LINE_7_8,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",14,7,8,1,1,ALERT,99.8,0.972,0,6860.1
CASE39_0276_LINE_8_9,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",15,8,9,1,1,ALERT,95.5,0.942,0,6860.1
CASE39_0276_LINE_9_39,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",16,9,39,1,1,ALERT,95.4,0.963,0,6860.1
CASE39_0276_LINE_10_11,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",17,10,11,1,2,CRITICAL,110.9,0.962,2,6860.1
CASE39_0276_LINE_10_13,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",18,10,13,1,2,CRITICAL,153.4,0.963,2,6860.1
CASE39_0276_LINE_10_32,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",19,10,32,0,2,CRITICAL,999.0,0.0,10,6860.1
CASE39_0276_LINE_12_11,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",20,12,11,1,2,CRITICAL,100.3,0.975,1,6860.1
CASE39_0276_LINE_12_13,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",21,12,13,1,2,CRITICAL,100.2,0.974,1,6860.1
CASE39_0276_LINE_13_14,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",22,13,14,1,2,CRITICAL,182.5,0.957,4,6860.1
CASE39_0276_LINE_14_15,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",23,14,15,1,2,CRITICAL,104.8,0.963,1,6860.1
CASE39_0276_LINE_15_16,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",24,15,16,1,2,CRITICAL,98.9,0.898,1,6860.1
CASE39_0276_LINE_16_17,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",25,16,17,1,1,ALERT,99.6,0.975,0,6860.1
CASE39_0276_LINE_16_19,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",26,16,19,0,2,CRITICAL,999.0,0.0,10,6860.1
CASE39_0276_LINE_16_21,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",27,16,21,1,1,ALERT,99.8,0.973,0,6860.1
CASE39_0276_LINE_16_24,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",28,16,24,1,1,ALERT,99.7,0.972,0,6860.1
CASE39_0276_LINE_17_18,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",29,17,18,1,2,CRITICAL,101.2,0.972,1,6860.1
CASE39_0276_LINE_17_27,CASE39,276,19,"34,23,36,38,39,33,4,18,12,29,27,26,14,2,35,25,11,16,28",30,17,27,1,2,CRITICAL,100.3,0.972,1,6860.1
